shots,assumed_floor,assumed_delta,mean_density_envelope_log10_T,q,kappa_tau_visibility
251.18864315095823,0.0,0.0630957344480193,11.610133844152367,0.25,1
266.0725059798811,0.0,0.06130557921498205,11.925848600247452,0.25,1
281.8382931264455,0.0,0.059566214352901034,12.250782393663574,0.25,1
298.538261891796,0.0,0.05787619883491206,12.585204425150732,0.25,1
316.2277660168379,0.0,0.05623413251903491,12.929391756262744,0.25,1
334.9654391578279,0.0,0.054638654988185396,13.283629538896879,0.25,1
354.81338923357566,0.0,0.05308844442309882,13.64821125153611,0.25,1
375.8374042884443,0.0,0.051582216507230556,14.023438942389854,0.25,1
398.1071705534973,0.0,0.05011872336272722,14.409623479634472,0.25,1
421.6965034285822,0.0,0.04869675251658631,14.807084808960973,0.25,1
446.6835921509635,0.0,0.04731512589614803,15.216152218643211,0.25,1
473.1512589614808,0.0,0.045972698853087204,15.637164612346224,0.25,1
501.18723362727246,0.0,0.04466835921509631,16.07047078990075,0.25,1
530.8844442309885,0.0,0.04340102636447438,16.51642973627647,0.25,1
562.341325190349,0.0,0.042169650342858224,16.97541091899344,0.25,1
595.6621435290109,0.0,0.04097321098135413,17.44779459421807,0.25,1
630.9573444801937,0.0,0.03981071705534971,17.933972121797293,0.25,1
668.3439175686149,0.0,0.03868120546330521,18.434346289491913,0.25,1
707.945784384138,0.0,0.03758374042884441,18.94933164667769,0.25,1
749.8942093324558,0.0,0.03651741272548377,19.479354847790702,0.25,1
794.3282347242822,0.0,0.03548133892335753,20.024855005801502,0.25,1
841.3951416451956,0.0,0.03447466065731493,20.58628405601085,0.25,1
891.2509381337459,0.0,0.03349654391578276,21.164107130468583,0.25,1
944.0608762859235,0.0,0.03254617834980458,21.758802943325584,0.25,1
1000.0,0.0,0.03162277660168379,22.370864187438325,0.25,1
1059.2537251772897,0.0,0.030725573652674455,23.00079794255445,0.25,1
1122.018454301964,0.0,0.02985382618917959,23.64912609541752,0.25,1
1188.502227437019,0.0,0.02900681198693153,24.316385772139185,0.25,1
1258.9254117941675,0.0,0.028183829312644536,25.0031297831967,0.25,1
1333.521432163324,0.0,0.02738419634264361,25.709927081424713,0.25,1
1412.5375446227554,0.0,0.026607250597988085,26.437363233380598,0.25,1
1496.2356560944343,0.0,0.0258523483956219,27.186040904473863,0.25,1
1584.893192461114,0.0,0.025118864315095794,27.95658035826175,0.25,1
1678.8040181225606,0.0,0.0244061906804198,28.749619970324346,0.25,1
1778.2794100389228,0.0,0.023713737056616554,29.565816757145242,0.25,1
1883.649089489802,0.0,0.023040929760558448,30.405846920435714,0.25,1
1995.262314968881,0.0,0.02238721138568339,31.270406407353484,0.25,1
2113.489039836648,0.0,0.021752040340195223,32.16021148708018,0.25,1
2238.72113856834,0.0,0.021134890398366465,33.07599934423519,0.25,1
2371.373705661655,0.0,0.020535250264571463,34.018528689617376,0.25,1
2511.886431509582,0.0,0.01995262314968879,34.98858038878096,0.25,1
2660.7250597988113,0.0,0.019386526359522066,35.986958108965965,0.25,1
2818.382931264455,0.0,0.018836490894898,37.01448898491953,0.25,1
2985.3826189179604,0.0,0.018302061063110556,38.0720243041595,0.25,1
3162.2776601683795,0.0,0.01778279410038923,39.16044021224799,0.25,1
3349.6543915782795,0.0,0.017278259805078626,40.2806384386595,0.25,1
3548.1338923357566,0.0,0.016788040181225598,41.43354704384446,0.25,1
3758.374042884443,0.0,0.01631172909227838,42.620121188107824,0.25,1
3981.0717055349733,0.0,0.015848931924611134,43.84134392293895,0.25,1
4216.965034285822,0.0,0.01539926526059492,45.09822700544896,0.25,1
4466.835921509635,0.0,0.014962356560944327,46.39181173659005,0.25,1
4731.512589614807,0.0,0.014537843856076614,47.7231698238511,0.25,1
5011.872336272725,0.0,0.01412537544622754,49.09340426914474,0.25,1
5308.8444423098845,0.0,0.013724609610075619,50.50365028262091,0.25,1
5623.413251903491,0.0,0.01333521432163324,51.95507622316443,0.25,1
5956.62143529011,0.0,0.012956866975170189,53.448884566355524,0.25,1
6309.573444801937,0.0,0.012589254117941668,54.9863129006952,0.25,1
6683.439175686149,0.0,0.012232071190499313,56.568634952921244,0.25,1
7079.457843841381,0.0,0.011885022274370183,58.197161643263655,0.25,1
7498.942093324558,0.0,0.011547819846894581,59.87324217151427,0.25,1
7943.282347242822,0.0,0.011220184543019629,61.59826513481014,0.25,1
8413.951416451957,0.0,0.010901844923851272,63.373659678056725,0.25,1
8912.509381337459,0.0,0.010592537251772886,65.20089667794421,0.25,1
9440.608762859236,0.0,0.010292005271944281,67.08148996153757,0.25,1
10000.0,0.0,0.01,69.01699756045018,0.25,1
1.0,0.1,1.004987562112089,1.476982475115983,0.25,1
1.0592537251772889,0.1,0.9767603986064972,1.496599028158379,0.25,1
1.1220184543019633,0.1,0.9493423713991416,1.5167701235423547,0.25,1
1.1885022274370185,0.1,0.9227107573043651,1.537510337327487,0.25,1
1.2589254117941673,0.1,0.8968434839615447,1.5588345300919029,0.25,1
1.333521432163324,0.1,0.8717191114874423,1.5807578432253644,0.25,1
1.4125375446227544,0.1,0.8473168146473536,1.6032956941367429,0.25,1
1.4962356560944334,0.1,0.8236163655298592,1.6264637702716556,0.25,1
1.5848931924611136,0.1,0.8005981167103713,1.6502780218286817,0.25,1
1.6788040181225603,0.1,0.7782429848890451,1.674754653054929,0.25,1
1.7782794100389228,0.1,0.7565324349889759,1.6999101119938176,0.25,1
1.8836490894898006,0.1,0.7354484647009526,1.7257610785497923,0.25,1
1.9952623149688797,0.1,0.7149735894613676,1.7523244507263307,0.25,1
2.113489039836647,0.1,0.6950908278502029,1.7796173288851256,0.25,1
2.23872113856834,0.1,0.675783687396317,1.8076569978657524,0.25,1
2.371373705661655,0.1,0.6570361507775522,1.8364609067965678,0.25,1
2.51188643150958,0.1,0.6388326624034633,1.8660466464191208,0.25,1
2.6607250597988097,0.1,0.6211581153687394,1.8964319237401037,0.25,1
2.8183829312644537,0.1,0.6039978387656495,1.9276345338169576,0.25,1
2.98538261891796,0.1,0.5873375853440912,1.9596723284758535,0.25,1
3.1622776601683795,0.1,0.5711635195080634,1.992563181754043,0.25,1
3.3496543915782766,0.1,0.5554622056376076,2.026324951852762,0.25,1
3.548133892335755,0.1,0.5402205967254908,2.0609754393821675,0.25,1
3.758374042884442,0.1,0.525426023318108,2.0965323416765225,0.25,1
3.981071705534973,0.1,0.511066182750295,2.1330132029562585,0.25,1
4.216965034285822,0.1,0.4971291286639373,2.1704353601140296,0.25,1
4.466835921509632,0.1,0.48360326080045607,2.2088158839047605,0.25,1
4.731512589614805,0.1,0.47047731505744744,2.2481715153254553,0.25,1
5.011872336272724,0.1,0.4577403537999331,2.2885185969795554,0.25,1
5.308844442309884,0.1,0.4453817564168744,2.3298729992334555,0.25,1
5.62341325190349,0.1,0.43339121011378656,2.372250040989933,0.25,1
5.956621435290105,0.1,0.42175870093248347,2.415664404925216,0.25,1
6.309573444801933,0.1,0.41047450498917876,2.4601300470638665,0.25,1
6.683439175686147,0.1,0.3995291799223723,2.5056601005991452,0.25,1
7.07945784384138,0.1,0.38891355654216453,2.5522667739066502,0.25,1
7.498942093324558,0.1,0.3786187306728662,2.5999612427464416,0.25,1
7.943282347242816,0.1,0.36863605518101006,2.648753536704116,0.25,1
8.413951416451951,0.1,0.35895713218113084,2.698652419984938,0.25,1
8.912509381337456,0.1,0.3495738054119564,2.749665266747716,0.25,1
9.440608762859236,0.1,0.3404781527759584,2.801797931246909,0.25,1
10.0,0.1,0.33166247903554,2.855054613142915,0.25,1
10.592537251772892,0.1,0.32311930865949856,2.9094377184416174,0.25,1
11.220184543019636,0.1,0.3148413788137997,2.9649477166350513,0.25,1
11.885022274370183,0.1,0.3068216324911259,3.0215829947352986,0.25,1
12.589254117941675,0.1,0.2990532117741392,3.079339709022676,0.25,1
13.33521432163324,0.1,0.2915294512279087,3.138211635466293,0.25,1
14.125375446227547,0.1,0.2842438714175097,3.1981900199187554,0.25,1
14.962356560944336,0.1,0.27719017254740735,3.2592634293355416,0.25,1
15.848931924611142,0.1,0.27036222821988154,3.3214176054213973,0.25,1
16.788040181225607,0.1,0.263754079310446,3.3846353222582835,0.25,1
17.78279410038923,0.1,0.25735992795894796,3.448896249619062,0.25,1
18.83649089489801,0.1,0.2511741316758134,3.514176823814541,0.25,1
19.952623149688797,0.1,0.24519119756371197,3.5804501280547614,0.25,1
21.134890398366476,0.1,0.23940577665576082,3.647685784423926,0.25,1
22.3872113856834,0.1,0.23381265837224532,3.7158498596672747,0.25,1
23.71373705661655,0.1,0.22840676509871205,3.78490478706223,0.25,1
25.11886431509581,0.1,0.22318314688916302,3.8548093066898015,0.25,1
26.6072505979881,0.1,0.21813697629894024,3.925518426430146,0.25,1
28.183829312644548,0.1,0.2132635433527201,3.996983405972785,0.25,1
29.853826189179603,0.1,0.20855825065382275,4.0691517660523315,0.25,1
31.622776601683793,0.1,0.20401660864175689,4.141967324990184,0.25,1
33.49654391578277,0.1,0.19963423100555575,4.215370264437711,0.25,1
35.48133892335755,0.1,0.1954068302609828,4.289297225974526,0.25,1
37.58374042884443,0.1,0.19133021350008494,4.363681439915279,0.25,1
39.810717055349734,0.1,0.18740027832182052,4.438452887320264,0.25,1
42.169650342858226,0.1,0.18361300895257002,4.513538495791425,0.25,1
44.668359215096324,0.1,0.17996447256523546,4.588862369170234,0.25,1
47.315125896148054,0.1,0.17645081580532992,4.6643460507437355,0.25,1
50.118723362727245,0.1,0.17306826153194232,4.739908819018503,0.25,1
53.08844442309885,0.1,0.16981310578073178,4.815468014549754,0.25,1
56.23413251903491,0.1,0.16668171495514808,4.8909393957273215,0.25,1
59.56621435290106,0.1,0.16367052325090672,4.966237520835507,0.25,1
63.09573444801933,0.1,0.1607760303173677,5.041276153135758,0.25,1
66.83439175686149,0.1,0.15799479915789738,5.115968685185896,0.25,1
70.79457843841381,0.1,0.1553234542695582,5.19022857812353,0.25,1
74.98942093324558,0.1,0.1527586800205908,5.263969811220718,0.25,1
79.43282347242817,0.1,0.15029721926217288,5.337107336676321,0.25,1
84.13951416451951,0.1,0.1479358721688901,5.409557534365347,0.25,1
89.12509381337459,0.1,0.14567149530028045,5.481238661121171,0.25,1
94.40608762859236,0.1,0.14350100087376705,5.5520712890947435,0.25,1
100.0,0.1,0.14142135623730953,5.621978727818826,0.25,1
105.92537251772886,0.1,0.1394295835282428,5.6908874248053225,0.25,1
112.20184543019641,0.1,0.13752275950306353,5.75872733981664,0.25,1
118.85022274370189,0.1,0.1356980155214215,5.825432288370325,0.25,1
125.89254117941675,0.1,0.13395253766630483,5.8909402505492325,0.25,1
133.3521432163324,0.1,0.13228356698140764,5.955193641783213,0.25,1
141.2537544622754,0.1,0.13068839980595595,6.018139542926192,0.25,1
149.62356560944343,0.1,0.1291643881868611,6.079729887656038,0.25,1
158.48931924611142,0.1,0.12770894034797223,6.139921605954112,0.25,1
167.88040181225605,0.1,0.12631952119640932,6.198676723157087,0.25,1
177.82794100389228,0.1,0.12499365284646854,6.255962414795588,0.25,1
188.36490894898,0.1,0.12372891514237845,6.311751018124577,0.25,1
199.52623149688807,0.1,0.12252294616223004,6.366020001892364,0.25,1
211.34890398366477,0.1,0.1213734426866718,6.4187518964747134,0.25,1
223.872113856834,0.1,0.12027816061741896,6.469934187006421,0.25,1
237.13737056616552,0.1,0.11923491533223742,6.519559172566654,0.25,1
251.18864315095823,0.1,0.11824158196478501,6.567623794811091,0.25,1
266.0725059798811,0.1,0.1172960955994889,6.614129439691443,0.25,1
281.8382931264455,0.1,0.1163964513734665,6.6590817160619595,0.25,1
298.538261891796,0.1,0.11554070447932312,6.702490215046398,0.25,1
316.2277660168379,0.1,0.1147269700644464,6.744368254033342,0.25,1
334.9654391578279,0.1,0.11395342302413719,6.784732609089931,0.25,1
354.81338923357566,0.1,0.11321829768754013,6.823603239442741,0.25,1
375.8374042884443,0.1,0.1125198873968456,6.861003007479433,0.25,1
398.1071705534973,0.1,0.11185654398160878,6.896957397485822,0.25,1
421.6965034285822,0.1,0.11122667713126046,6.9314942360602,0.25,1
446.6835921509635,0.1,0.11062875366995843,6.964643416850308,0.25,1
473.1512589614808,0.1,0.11006129673884751,6.996436631946961,0.25,1
501.18723362727246,0.1,0.10952288489155534,7.0269071119510205,0.25,1
530.8844442309885,0.1,0.10901215110935937,7.056089376414328,0.25,1
562.341325190349,0.1,0.10852778174292022,7.084018996046939,0.25,1
595.6621435290109,0.1,0.1080685153877972,7.1107323677880405,0.25,1
630.9573444801937,0.1,0.10763314170115594,7.136266503560311,0.25,1
668.3439175686149,0.1,0.1072205001671529,7.1606588332707375,0.25,1
707.945784384138,0.1,0.10682947881845514,7.183947022387049,0.25,1
749.8942093324558,0.1,0.10645901292123333,7.206168804209479,0.25,1
794.3282347242822,0.1,0.10610808363076853,7.227361826773055,0.25,1
841.3951416451956,0.1,0.10577571662454961,7.24756351415599,0.25,1
891.2509381337459,0.1,0.10546098071942042,7.266810941834346,0.25,1
944.0608762859235,0.1,0.10516298647897601,7.285140725610893,0.25,1
1000.0,0.1,0.10488088481701517,7.302588923555626,0.25,1
1059.2537251772897,0.1,0.10461386560244261,7.319190950324981,0.25,1
1122.018454301964,0.1,0.10436115627058637,7.334981503174725,0.25,1
1188.502227437019,0.1,0.10412202044546194,7.349994498945733,0.25,1
1258.9254117941675,0.1,0.10389575657708203,7.364263021280666,0.25,1
1333.521432163324,0.1,0.1036816965974827,7.377819277320907,0.25,1
1412.5375446227554,0.1,0.10347920459872186,7.390694563135222,0.25,1
1496.2356560944343,0.1,0.1032876755357028,7.402919237142854,0.25,1
1584.893192461114,0.1,0.10310653395629296,7.414522700812374,0.25,1
1678.8040181225606,0.1,0.10293523276084342,7.425533385942282,0.25,1
1778.2794100389228,0.1,0.10277325199287192,7.43597874785874,0.25,1
1883.649089489802,0.1,0.1026200976623536,7.445885263898611,0.25,1
1995.262314968881,0.1,0.1024753006027661,7.455278436581358,0.25,1
2113.489039836648,0.1,0.10233841536276338,7.464182800910264,0.25,1
2238.72113856834,0.1,0.10220901913310276,7.472621935281133,0.25,1
2371.373705661655,0.1,0.102086710709223,7.480618475514536,0.25,1
2511.886431509582,0.1,0.10197110948966623,7.488194131565222,0.25,1
2660.7250597988113,0.1,0.10186185451035361,7.495369706498953,0.25,1
2818.382931264455,0.1,0.10175860351456076,7.502165117362692,0.25,1
2985.3826189179604,0.1,0.10166103205829571,7.508599417608136,0.25,1
3162.2776601683795,0.1,0.10156883265065539,7.514690820761177,0.25,1
3349.6543915782795,0.1,0.10148171392862754,7.520456725060654,0.25,1
3548.1338923357566,0.1,0.10139939986571146,7.525913738818671,0.25,1
3758.374042884443,0.1,0.1013216290136508,7.531077706281853,0.25,1
3981.0717055349733,0.1,0.10124815377650577,7.535963733798036,0.25,1
4216.965034285822,0.1,0.10117873971623766,7.540586216116168,0.25,1
4466.835921509635,0.1,0.10111316488893439,7.544958862668656,0.25,1
4731.512589614807,0.1,0.10105121921077284,7.5490947237049975,0.25,1
5011.872336272725,0.1,0.10099270385278775,7.553006216163535,0.25,1
5308.8444423098845,0.1,0.10093743066350055,7.556705149184419,0.25,1
5623.413251903491,0.1,0.10088522161845061,7.560202749181694,0.25,1
5956.62143529011,0.1,0.10083590829566746,7.563509684405715,0.25,1
6309.573444801937,0.1,0.1007893313761239,7.566636088939065,0.25,1
6683.439175686149,0.1,0.10074534016821544,7.569591586079893,0.25,1
7079.457843841381,0.1,0.10070379215532192,7.572385311076081,0.25,1
7498.942093324558,0.1,0.10066455256551998,7.575025933182193,0.25,1
7943.282347242822,0.1,0.10062749396253202,7.577521677018567,0.25,1
8413.951416451957,0.1,0.10059249585701562,7.579880343218565,0.25,1
8912.509381337459,0.1,0.1005594443373182,7.5821093283557035,0.25,1
9440.608762859236,0.1,0.10052823171884469,7.584215644147454,0.25,1
10000.0,0.1,0.1004987562112089,7.5862059359367935,0.25,1
1.0,0.3,1.044030650891055,1.45159763568007,0.25,1
1.0592537251772889,0.3,1.016887838596727,1.4690386897816445,0.25,1
1.1220184543019633,0.3,0.9905811113350312,1.4868545958637893,0.25,1
1.1885022274370185,0.3,0.9650881522665145,1.505046049772526,0.25,1
1.2589254117941673,0.3,0.9403872791165784,1.5236130936584233,0.25,1
1.333521432163324,0.3,0.916457423633229,1.5425550671714272,0.25,1
1.4125375446227544,0.3,0.8932781114435402,1.5618705579447012,0.25,1
1.4962356560944334,0.3,0.8708294422954558,1.58155735169482,0.25,1
1.5848931924611136,0.3,0.8490920706732534,1.601612382313883,0.25,1
1.6788040181225603,0.3,0.8280471867768228,1.6220316823789331,0.25,1
1.7782794100389228,0.3,0.8076764978568766,1.6428103345547518,0.25,1
1.8836490894898006,0.3,0.7879622099003152,1.6639424244167667,0.25,1
1.9952623149688797,0.3,0.7688870096621949,1.685420995270423,0.25,1
2.113489039836647,0.3,0.7504340470430966,1.7072380055907175,0.25,1
2.23872113856834,0.3,0.7325869178131446,1.7293842897492724,0.25,1
2.371373705661655,0.3,0.7153296466864646,1.7518495227348612,0.25,1
2.51188643150958,0.3,0.6986466707524608,1.7746221896049708,0.25,1
2.6607250597988097,0.3,0.6825228232729248,1.797689560429071,0.25,1
2.8183829312644537,0.3,0.6669433178566043,1.8210376714969327,0.25,1
2.98538261891796,0.3,0.6518937330254276,1.8446513135657518,0.25,1
3.1622776601683795,0.3,0.6373599971890596,1.868514027906198,0.25,1
3.3496543915782766,0.3,0.6233283740467748,1.8926081108782107,0.25,1
3.548133892335755,0.3,0.6097854484377643,1.9169146277208515,0.25,1
3.758374042884442,0.3,0.5967181126628225,1.9414134361757442,0.25,1
3.981071705534973,0.3,0.5841135533018884,1.9660832204796916,0.25,1
4.216965034285822,0.3,0.5719592385530332,1.99090153615869,0.25,1
4.466835921509632,0.3,0.5602429061191528,2.015844865932993,0.25,1
4.731512589614805,0.3,0.5489525516687801,2.040888686901927,0.25,1
5.011872336272724,0.3,0.5380764178970194,2.0660075490194187,0.25,1
5.308844442309884,0.3,0.5276029842115945,2.0911751646988384,0.25,1
5.62341325190349,0.3,0.5175209570673368,2.116364509201864,0.25,1
5.956621435290105,0.3,0.507819260970137,2.14154793127418,0.25,1
6.309573444801933,0.3,0.49848703016839996,2.1666972732953353,0.25,1
6.683439175686147,0.3,0.4895136010464299,2.191784000015768,0.25,1
7.07945784384138,0.3,0.48088850522992893,2.2167793347661204,0.25,1
7.498942093324558,0.3,0.4726014634090043,2.241654401847939,0.25,1
7.943282347242816,0.3,0.4646423798787802,2.26638037365618,0.25,1
8.413951416451951,0.3,0.45700133779202645,2.290928620947922,0.25,1
8.912509381337456,0.3,0.4496685951122185,2.315270864563164,0.25,1
9.440608762859236,0.3,0.44263458124928384,2.3393793268268253,0.25,1
10.0,0.3,0.43588989435406733,2.363226880819451,0.25,1
10.592537251772892,0.3,0.4294252992414307,2.386787195700005,0.25,1
11.220184543019636,0.3,0.4232317259060036,2.4100348762986803,0.25,1
11.885022274370183,0.3,0.4173002685890814,2.432945595270877,0.25,1
12.589254117941675,0.3,0.4116221853501438,2.455496216213908,0.25,1
13.33521432163324,0.3,0.40618889809206454,2.4776649062930995,0.25,1
14.125375446227547,0.3,0.4009919929854133,2.499431237099875,0.25,1
14.962356560944336,0.3,0.39602322123438854,2.5207762726663456,0.25,1
15.848931924611142,0.3,0.391274500124937,2.541682643783277,0.25,1
16.788040181225607,0.3,0.386737914294553,2.5621346080047234,0.25,1
17.78279410038923,0.3,0.38240571716311317,2.582118094966628,0.25,1
18.83649089489801,0.3,0.37827033246489056,2.601620736891569,0.25,1
19.952623149688797,0.3,0.37432435582356544,2.620631884391141,0.25,1
21.134890398366476,0.3,0.370560556314549,2.639142607905191,0.25,1
22.3872113856834,0.3,0.3669718779621898,2.6571456853279063,0.25,1
23.71373705661655,0.3,0.3635514411233412,2.674635576560015,0.25,1
25.11886431509581,0.3,0.36029254371322994,2.6916083858905213,0.25,1
26.6072505979881,0.3,0.3571886622344618,2.7080618132478618,0.25,1
28.183829312644548,0.3,0.3542334525752156,2.7239950954676133,0.25,1
29.853826189179603,0.3,0.3514207505480898,2.7394089388013168,0.25,1
31.622776601683793,0.3,0.34874457214655513,2.754305443939089,0.25,1
33.49654391578277,0.3,0.3461991135014352,2.768688024838685,0.25,1
35.48133892335755,0.3,0.3437787505251663,2.78256132264751,0.25,1
37.58374042884443,0.3,0.3414780382367043,2.7959311159743505,0.25,1
39.810717055349734,0.3,0.3392917097647625,2.808804228717214,0.25,1
42.169650342858226,0.3,0.3372146750315243,2.8211884365858966,0.25,1
44.668359215096324,0.3,0.3352420191230261,2.833092373376089,0.25,1
47.315125896148054,0.3,0.3333690003560116,2.844525437959361,0.25,1
50.118723362727245,0.3,0.3315910480542091,2.8554977028534396,0.25,1
53.08844442309885,0.3,0.32990376004965144,2.8660198251329314,0.25,1
56.23413251903491,0.3,0.3283028999268651,2.8761029603347295,0.25,1
59.56621435290106,0.3,0.32678439402949705,2.885758679907308,0.25,1
