target,z_abs_catalogue,line,rest_AA,f,observed_AA_catalogue,metadata_eligible,native_pixels,valid_pixels,valid_fraction,longest_invalid_run_pixels,actual_log_grid_spacing_km_s,native_CNR,sideband_median_flux,core_EW_rest_AA,core_EW_diagonal_error_AA,core_EW_diagonal_SNR,full_EW_rest_AA,full_EW_diagonal_error_AA,core_to_full_EW_ratio,core_low_flux_pixels,core_valid_pixels,core_low_flux_fraction,core_resolved_unsaturated_detection_pixels,core_AOD_integral_cm2,full_window_edge_EW_diagonal_SNR,broader_water_band_warning,strong_sky_feature_warning,reported_instrument_artifact_warning,nearest_nominal_R,nearest_arc_R,median_contributing_extracted_pixels,detected_primary_candidate,detected_strict_candidate,rejections
J084424+124546,2.375,2249,2249.875472,0.00182,7593.329718000001,False,200,200,1.0,0,2.4999895761823456,39.31436063120296,0.8961673632258318,0.06345873647109297,0.004231926462714746,14.99523610114546,0.5547577597505253,0.007035565019214729,0.11438999339032298,0,80,0.0,14,846944904627959.6,66.63883570715744,False,False,False,51976.14111111111,51886.44684345626,10.0,False,False,['conservative_telluric_band']
J084424+124546,2.375,2260,2260.779108,0.00244,7630.129489500001,False,200,200,1.0,0,2.4999895761823456,40.96053498568074,0.7421778043047864,0.6281181983563526,0.004153403135312531,151.22976939465536,1.6338243588037829,0.006484193403592015,0.3844465869123375,9,80,0.1125,66,1.1720107050850872e+16,39.42841872397191,False,False,False,51976.14111111111,51886.44684345626,3.0,False,False,['conservative_telluric_band']
J084424+124546,2.375,2344,2344.212747,0.114,7911.718021125,True,200,200,1.0,0,2.4999895761823456,34.9705835970516,0.9859163532333775,0.4138167265022343,0.00448368413189495,92.29390704811803,0.47925228131530284,0.00997411488762829,0.8634632377054495,12,80,0.15,17,203585307218050.34,1.3898345848219336,True,False,False,51976.14111111111,51886.44684345626,5.0,True,False,[]
J084424+124546,2.375,2374,2374.460064,0.0313,8013.802715999999,True,200,200,1.0,0,2.4999895761823456,35.66448333903179,0.9762384525543588,0.30674115007283964,0.0046858959791372355,65.4605120212926,0.7457697291702834,0.007711567542298314,0.41130812645628406,6,80,0.075,23,435370703229787.7,60.11505404607498,True,False,False,51976.14111111111,51886.44684345626,5.0,True,False,[]
J084424+124546,2.375,2382,2382.763995,0.32,8041.828483124999,True,200,200,1.0,0,2.4999895761823456,36.99617130169293,0.9858564400013468,0.5073795550469609,0.004232735735241654,119.8703596878329,0.540806284759921,0.007323371548804591,0.9381909370232279,20,80,0.25,16,93229972073173.45,3.6822045712916056,True,False,False,51976.14111111111,51886.44684345626,5.0,True,False,[]
J084424+124546,2.375,2586,2586.649312,0.0691,8729.941428,True,200,200,1.0,0,2.4999895761823456,31.907268966964715,0.9693902796857192,0.5558271862619069,0.005010545404894376,110.93147379105008,0.647906061978063,0.009103743785499885,0.8578823673372672,11,80,0.1375,53,294391566042139.94,7.2846614580519,False,False,False,51976.14111111111,47873.14530822815,5.0,True,True,[]
J084424+124546,2.375,2600,2600.172114,0.239,8775.58088475,True,200,200,1.0,0,2.4999895761823456,24.11611970815195,0.977017900225153,0.5195875372888276,0.007338898335535073,70.79911909570619,0.5542375709250502,0.015292330830206872,0.9374816225857984,16,80,0.2,15,91067636494409.55,3.471729733932411,True,False,False,51976.14111111111,47873.14530822815,5.0,True,False,[]
J091613+070224,2.618,1608,1608.450852,0.0577,5819.375182536,True,200,200,1.0,0,2.4999895761823456,71.11815326622093,0.983897222767555,0.024897067341084093,0.001681346696258705,14.807812925486749,0.2487336436236887,0.0025888612987449468,0.1000952946226731,0,80,0.0,9,19549394904648.92,210.59057222127177,False,False,False,47817.7,47092.91454342482,15.0,True,True,[]
J091613+070224,2.618,1611,1611.200369,0.00138,5829.322935042,True,200,200,1.0,0,2.4999895761823456,71.00913100823507,0.9768697030474356,-0.0007727695446675094,0.0017115582235600788,-0.45150058819508443,0.16774110675823853,0.0026162368773411278,-0.0046069181228265334,0,80,0.0,0,-20676145953782.15,129.7928462647206,False,False,False,47817.7,47092.91454342482,15.0,False,False,['core_EW_diagonal_detection_proxy_below_5']
J091613+070224,2.618,2249,2249.875472,0.00182,8140.049457696,False,200,200,1.0,0,2.4999895761823456,53.07250514062511,0.9618064775010161,0.04084268358533304,0.0032171044926752627,12.695479328795221,0.162917989320008,0.005145711121162817,0.2506947437529978,0,80,0.0,18,533166499425850.0,15.131888117436947,True,False,False,47817.7,45071.43548749677,11.0,False,False,['conservative_telluric_band']
J091613+070224,2.618,2260,2260.779108,0.00244,8179.498812744,False,200,200,1.0,0,2.4999895761823456,46.5771038468616,0.9666517065934044,0.15545177475065386,0.0039709655303887745,39.147097490779394,0.23787296644248968,0.006039523506706196,0.6535075299875965,0,80,0.0,46,1552026994152366.5,8.3585006923939,True,False,False,47817.7,45071.43548749677,11.0,False,False,['conservative_telluric_band']
J091613+070224,2.618,2344,2344.212747,0.114,8481.361718646,True,200,200,1.0,0,2.4999895761823456,47.54867224977693,0.9908679440202686,0.06313152393946783,0.003676305248613348,17.17254680178698,0.0839311519802553,0.005885893075650637,0.7521822642720243,0,80,0.0,10,12907344182168.967,5.457456695372954,True,False,False,47817.7,45071.43548749677,11.0,True,False,[]
J091613+070224,2.618,2374,2374.460064,0.0313,8590.796511552,True,200,200,1.0,0,2.4999895761823456,40.42930328224699,1.004914848569173,0.027606560162189354,0.0046955525256355424,5.879299616279516,0.015582600539124077,0.007045665875738095,1.771627277030947,0,80,0.0,4,18329588282425.56,-1.4799325483305394,True,False,False,47817.7,45002.35169275917,8.0,True,False,[]
J091613+070224,2.618,2382,2382.763995,0.32,8620.840133909998,True,200,200,1.0,0,2.4999895761823456,38.02626131375349,0.9848388917439597,0.13697132162568249,0.005326263708930257,25.716211046034037,0.176495598546987,0.008369970265935259,0.7760608352463686,0,80,0.0,15,10953627571112.893,4.050306450202838,True,False,False,47817.7,45002.35169275917,8.0,True,False,[]
J091613+070224,2.618,2586,2586.649312,0.0691,9358.497210816,False,200,200,1.0,0,2.4999895761823456,31.7912289683236,0.9407361532061767,1.1771079633271786,0.004606346652899177,255.5404644994144,1.4892406299607015,0.009517618063916076,0.790408171551323,36,80,0.45,43,710183247961060.1,5.11931850491764,True,False,False,47817.7,44418.63822214397,10.0,False,False,"['outside_fixed_wavelength_range', 'conservative_telluric_band']"
J091613+070224,2.618,2600,2600.172114,0.239,9407.422708451999,False,200,200,1.0,0,2.4999895761823456,33.66151415042681,0.8274513704425228,0.27948132173746054,0.006690125768061867,41.77519697337864,0.8658819559060865,0.010696665292841445,0.3227706962030435,0,80,0.0,48,24001460754559.03,17.42633530033603,True,False,False,47817.7,44418.63822214397,10.0,False,False,"['outside_fixed_wavelength_range', 'conservative_telluric_band']"
J115122+020426,1.969,1608,1608.450852,0.0577,4775.490579588,True,200,200,1.0,0,2.4999895761823456,44.38792262493136,0.5586660421896912,0.7762388108234425,0.0024433142336821576,317.6991318278469,1.436260929903515,0.0044098007233262775,0.5404580704396023,9,80,0.1125,71,1164880367555023.8,74.57747822552284,False,False,False,41103.37333333334,41617.940732138086,10.0,True,True,[]
J115122+020426,1.969,1611,1611.200369,0.00138,4783.653895561,True,200,200,1.0,0,2.4999895761823456,32.66917617667275,0.9502774313091404,0.054426287706572235,0.0037497544089694825,14.514627298359471,0.27505884070043324,0.005787373135627398,0.1978714356825489,0,80,0.0,6,1776976986888699.8,54.6387414580817,False,False,False,41103.37333333334,41617.940732138086,16.0,True,True,[]
J115122+020426,1.969,2249,2249.875472,0.00182,6679.880276368001,True,200,200,1.0,0,2.4999895761823456,34.6523936848171,0.9868748951424269,0.10534840602297502,0.0048041167189764155,21.928777376878756,0.15562669841814775,0.007700007718275073,0.6769301610442072,0,80,0.0,26,1359890097367881.5,1.963996055867208,False,False,False,41103.37333333334,39968.65035776784,12.0,True,True,[]
J115122+020426,1.969,2260,2260.779108,0.00244,6712.253171652002,True,200,200,1.0,0,2.4999895761823456,36.48601649703214,0.9793950875269173,0.12840016376257593,0.0045343871893870815,28.31698273652099,0.2121067171177717,0.007289636778213367,0.6053564239141096,0,80,0.0,37,1239024013137148.0,3.3384236458560497,False,False,False,41103.37333333334,39968.65035776784,6.0,True,True,[]
J115122+020426,1.969,2344,2344.212747,0.114,6959.967645843001,False,200,200,1.0,0,2.4999895761823456,61.24855722560925,0.8443050340900682,1.4382021443224726,0.0027206810132598936,528.6184368226368,2.4055212350145005,0.005761734733285873,0.5978754722212224,67,80,0.8375,13,788399617224900.2,72.07185184539875,True,False,False,41103.37333333334,39968.65035776784,6.0,False,False,['conservative_telluric_band']
J115122+020426,1.969,2374,2374.460064,0.0313,7049.771930016001,True,200,200,1.0,0,2.4999895761823456,40.649692958259806,0.8973359519079549,0.9941163490478863,0.004137601530320713,240.26391661036303,1.6171058629553339,0.006993918891435494,0.6147503214360338,6,80,0.075,74,1165256404714904.5,37.46578198618216,True,False,False,41103.37333333334,39968.65035776784,10.0,True,False,[]
J115122+020426,1.969,2382,2382.763995,0.32,7074.426301155,True,200,200,1.0,0,2.4999895761823456,66.43015871150295,0.6858977523876357,1.5551836673907602,0.002749341245514608,565.6568350429227,2.7123005869611956,0.0059103587463943345,0.5733817538022786,73,80,0.9125,7,295681167194867.7,104.78731422370558,True,False,False,41103.37333333334,39968.65035776784,6.0,True,False,[]
J115122+020426,1.969,2586,2586.649312,0.0691,7679.761807328001,False,200,200,1.0,0,2.4999895761823456,50.66992730438276,0.6673172708651139,1.4899345887026065,0.0034470329947734286,432.23682249683225,2.5569983159680474,0.006700385499593146,0.58268892059811,46,80,0.575,34,990787115210437.8,93.03606732166676,False,False,False,41103.37333333334,39263.574546754986,12.0,False,False,['conservative_telluric_band']
J115122+020426,1.969,2600,2600.172114,0.239,7719.911006466001,True,200,200,1.0,0,2.4999895761823456,49.38628588227566,0.6955978388005633,1.6884321862864367,0.006080312805162408,277.68837564621606,2.9366398802002136,0.009683496834958597,0.5749537754596328,73,80,0.9125,7,325880786628323.25,68.20528070640172,False,False,False,41103.37333333334,39263.574546754986,6.0,True,True,[]
J115411+063427,1.775,1608,1608.450852,0.0577,4463.4511143,False,200,200,1.0,0,2.4999895761823456,23.444452608102022,0.6866010770094013,0.179558794211524,0.005260055366251046,34.13629357660153,0.8828696684503474,0.00767313526684744,0.2033808620095576,1,80,0.0125,36,184550027387996.12,52.89007020260663,False,False,False,49771.0,48334.056543451705,6.0,False,False,['forest_or_Lyalpha_proximity']
J115411+063427,1.775,1611,1611.200369,0.00138,4471.081023975,False,200,200,1.0,0,2.4999895761823456,32.97687838773732,0.2957098780148928,0.6720691353559589,0.003841225738468127,174.9621556019196,1.6616464343901711,0.006130045654475374,0.40445977040994896,16,80,0.2,58,4.503079914294915e+16,113.7504586984925,False,False,False,49771.0,48334.056543451705,6.0,False,False,['forest_or_Lyalpha_proximity']
J115411+063427,1.775,2249,2249.875472,0.00182,6243.404434800001,True,200,200,1.0,0,2.4999895761823456,27.42549251445156,0.9854815106093806,0.047677845932322285,0.0063511934932311866,7.506911257409362,0.14948585998900993,0.009883046455351742,0.3189455239166268,0,80,0.0,8,655656444668264.6,2.9955067691172714,False,False,False,47817.7,47213.652992508265,3.0,True,True,[]
J115411+063427,1.775,2260,2260.779108,0.00244,6273.6620247,False,200,200,1.0,0,2.4999895761823456,26.391257052021288,0.935667828578874,0.06764203064663332,0.006445696822465658,10.494137796068163,0.2693604646011716,0.010177174365495551,0.25112085675523116,0,80,0.0,3,643576487550433.1,12.716778818400076,False,False,False,47817.7,47213.652992508265,6.0,False,False,['conservative_telluric_band']
J115411+063427,1.775,2344,2344.212747,0.114,6505.190372925,True,200,200,1.0,0,2.4999895761823456,25.738693725412062,1.0040913738547448,0.10163238783916648,0.00686104672565747,14.812956667253626,0.48527086085055554,0.010910329428021111,0.20943435107772787,4,80,0.05,2,47028912279629.99,-2.348568703707763,True,False,False,47817.7,47213.652992508265,3.0,True,False,[]
J115411+063427,1.775,2374,2374.460064,0.0313,6589.126677599999,True,200,200,1.0,0,2.4999895761823456,24.120129521995658,0.9759527402845669,0.08825282610703362,0.0073561318986264355,11.997178316434555,0.4615561974830367,0.011184845126251007,0.19120710888142092,1,80,0.0125,5,105302885187076.05,1.9766037792347264,True,False,False,47817.7,47213.652992508265,3.0,True,False,[]
J115411+063427,1.775,2382,2382.763995,0.32,6612.170086124999,True,200,200,1.0,0,2.4999895761823456,24.02453240822873,0.9786199722137113,0.14178433108226585,0.007208022940945942,19.670349587380592,0.5964449843182057,0.01164873430842014,0.23771569014758176,4,80,0.05,5,19568368963378.164,1.293174182435905,False,False,False,47817.7,47213.652992508265,6.0,True,True,[]
J115411+063427,1.775,2586,2586.649312,0.0691,7177.951840799999,False,200,200,1.0,0,2.4999895761823456,30.442105307188967,0.9777624660694182,0.18409789717036829,0.006184317423273029,29.768507107601714,0.6615268939343665,0.009539676743016296,0.27829238517494587,4,80,0.05,17,94368809069102.95,8.031671358307221,True,False,False,47817.7,49002.771405759966,3.0,False,False,['conservative_telluric_band']
J115411+063427,1.775,2600,2600.172114,0.239,7215.47761635,False,200,200,1.0,0,2.4999895761823456,25.559525369201992,0.9738014211479491,0.14923093608221388,0.007549448442687176,19.767130965278323,0.6382206758628067,0.011481493726022038,0.23382341206741614,5,80,0.0625,5,26711764436428.742,0.8120032898896459,True,False,False,47817.7,49002.771405759966,5.0,False,False,['conservative_telluric_band']
J115538+053050,2.608,1608,1608.450852,0.0577,5803.290674016,True,200,200,1.0,0,2.4999895761823456,27.6428750277647,0.9832519923491649,0.06655344690503971,0.004251041122841196,15.655799363464759,0.09398075793917765,0.006834870435019852,0.7081603549964098,0,80,0.0,9,82550781903497.38,3.2842348848327414,False,False,True,51976.14111111111,49939.095889888944,10.0,True,True,[]
J115538+053050,2.608,1611,1611.200369,0.00138,5813.2109313519995,True,200,200,1.0,0,2.4999895761823456,30.6971668694799,0.9866620225935263,0.01103019802843476,0.003921059962873082,2.8130653784627646,0.024432134831334898,0.006260997791175569,0.45146271926627635,0,80,0.0,0,364045289191251.6,0.8685818282411701,False,False,False,51976.14111111111,49939.095889888944,5.0,False,False,['core_EW_diagonal_detection_proxy_below_5']
J115538+053050,2.608,2249,2249.875472,0.00182,8117.550702976001,False,200,200,1.0,0,2.4999895761823456,24.697631427968815,0.9753196574574601,0.033019837152491835,0.00683797866724408,4.828888588182722,0.07381461799114825,0.01088497106688829,0.4473346614955256,0,80,0.0,5,440771806004393.44,4.585010577002665,True,False,False,51976.14111111111,49731.75993806906,3.0,False,False,"['conservative_telluric_band', 'core_EW_diagonal_detection_proxy_below_5']"
J115538+053050,2.608,2260,2260.779108,0.00244,8156.891021664001,False,200,200,1.0,0,2.4999895761823456,25.777894091593772,0.9829367883810031,0.16886409498855617,0.006394443266775616,26.407943263167855,0.33433368877352065,0.01018325719861752,0.5050765168416682,0,80,0.0,22,2142485288555031.5,10.759482233082512,True,False,False,51976.14111111111,49731.75993806906,3.0,False,False,['conservative_telluric_band']
J115538+053050,2.608,2344,2344.212747,0.114,8457.919591176,True,200,200,1.0,0,2.4999895761823456,26.18506249855941,0.9889260544279828,0.14231687356782877,0.007904354996421973,18.004868661927592,0.1542793779123623,0.011774063716005692,0.92246206520661,3,80,0.0375,7,52939286213594.19,3.248007290337214,True,False,False,51976.14111111111,49731.75993806906,3.0,True,False,[]
J115538+053050,2.608,2374,2374.460064,0.0313,8567.051910912,True,200,200,1.0,0,2.4999895761823456,23.939897361325528,0.9956087893205638,0.10501525753675497,0.0077471988727015,13.555255165424127,0.1396195396047913,0.011883783574107801,0.7521530140696094,0,80,0.0,9,88633803987017.48,0.41831976190159664,True,False,False,51976.14111111111,49731.75993806906,3.0,True,False,[]
J115538+053050,2.608,2382,2382.763995,0.32,8597.01249396,True,200,200,1.0,0,2.4999895761823456,25.078989959069315,0.9997872794769134,0.10822873454158768,0.007523134887193475,14.386121764987083,0.11428339240928341,0.011861534639884123,0.9470206673073532,4,80,0.05,7,21860706626327.832,0.24524641813782525,True,False,False,51976.14111111111,49731.75993806906,3.0,True,False,[]
J115538+053050,2.608,2586,2586.649312,0.0691,9332.630717696,False,200,200,1.0,0,2.4999895761823456,9.187696845205707,0.5689803920340675,0.47190550253807506,0.02180076486900306,21.64628192513757,1.7771694283046027,0.04311601365065263,0.26553771127397063,11,80,0.1375,17,164804894068024.56,18.206716036488388,True,False,False,51976.14111111111,49731.75993806906,3.0,False,False,"['outside_fixed_wavelength_range', 'conservative_telluric_band', 'native_CNR_below_15']"
J115538+053050,2.608,2600,2600.172114,0.239,9381.420987312,False,200,200,1.0,0,2.4999895761823456,15.872432764972618,0.7954885846903881,0.7026494472872837,0.03275394017853197,21.452364004371717,1.4568179258720722,0.036924746213989904,0.4823179580706132,16,80,0.2,44,88637466468179.45,45.40076548093967,True,False,False,51976.14111111111,49731.75993806906,3.0,False,False,"['outside_fixed_wavelength_range', 'conservative_telluric_band']"
J115944+011206,1.944,1608,1608.450852,0.0577,4735.279308288,True,200,200,1.0,0,2.4999895761823456,36.35059108120849,0.9885847849900834,0.6207908109630692,0.002327641211961907,266.70382349856277,0.6516347965499607,0.004707248633283475,0.952666760967657,37,80,0.4625,21,1450592623706687.8,2.1973535123253023,False,False,False,49771.0,50795.01515115332,6.5,True,True,[]
J115944+011206,1.944,1611,1611.200369,0.00138,4743.3738863359995,True,200,200,1.0,0,2.4999895761823456,36.78690102394479,0.9873673430245511,0.08968582056414821,0.0031972262686357222,28.051133397705303,0.10847740385436999,0.005194496379815669,0.8267696071022375,0,80,0.0,30,3098414116309180.5,4.709601610353146,False,False,True,49771.0,50795.01515115332,8.0,True,True,[]
J115944+011206,1.944,2249,2249.875472,0.00182,6623.633389568,True,200,200,1.0,0,2.4999895761823456,57.36170199267528,0.9998019362998414,0.20814378663512922,0.002871476435196742,72.48667761428732,0.21542274108130474,0.00475074086229869,0.966210835450152,0,80,0.0,45,3011907691906311.5,0.9042498445279397,False,False,False,47817.7,48635.765907997185,11.0,True,True,[]
J115944+011206,1.944,2260,2260.779108,0.00244,6655.733693952,True,200,200,1.0,0,2.4999895761823456,59.63272085291221,0.9941370834468791,0.26360871363289345,0.0026662013463791467,98.87052003438866,0.27221542431573853,0.004409005755116899,0.9683827222337619,0,80,0.0,45,3031788988373748.5,1.9653208254433105,False,False,False,47817.7,48635.765907997185,11.0,True,True,[]
J115944+011206,1.944,2344,2344.212747,0.114,6901.362327168,False,200,200,1.0,0,2.4999895761823456,55.33373679262601,0.9606187610713817,1.0400051054700836,0.0023412249393107575,444.2140898158444,1.3527168872389956,0.004453859422450835,0.7688268811316594,44,80,0.55,20,647578208178109.2,29.56436424487182,True,False,False,47817.7,48688.82623176734,12.0,False,False,['conservative_telluric_band']
J115944+011206,1.944,2374,2374.460064,0.0313,6990.410428415999,True,200,200,1.0,0,2.4999895761823456,53.13081052346587,0.9931498918685653,0.8694526447626355,0.0024691955597101224,352.1197992372492,0.9058572048851716,0.00503244640438846,0.9598120322648968,32,80,0.4,26,1731550665579557.0,1.0908051738096232,True,False,False,47817.7,48688.82623176734,10.0,True,False,[]
J115944+011206,1.944,2382,2382.763995,0.32,7014.85720128,True,200,200,1.0,0,2.4999895761823456,55.28816536659362,0.9860564413555317,1.0954249853871725,0.00214033572427734,511.80054276626635,1.2085308651477347,0.004529006162491972,0.9064104335086752,49,80,0.6125,16,239961549341493.03,4.405473318909941,True,False,False,47817.7,48688.82623176734,6.0,True,False,[]
J115944+011206,1.944,2586,2586.649312,0.0691,7615.095574528,False,200,200,1.0,0,2.4999895761823456,49.818258675618544,0.7209829610784304,1.409521367344683,0.0027149843226297347,519.1637224554653,2.4198047556371596,0.006192420847410508,0.5824938413155326,48,80,0.6,32,1073686504961651.0,110.02376236583845,False,False,False,41103.37333333334,37649.01804021688,2.0,False,False,['conservative_telluric_band']
J115944+011206,1.944,2600,2600.172114,0.239,7654.9067036159995,False,200,200,1.0,0,2.4999895761823456,43.997897159960075,0.8823209478773206,1.3543707495991013,0.003231865012634397,419.0678584360521,2.0600476893359834,0.006531233308205765,0.6574463089423219,49,80,0.6125,31,289951794239496.44,54.9462080566226,False,False,False,41103.37333333334,37649.01804021688,2.0,False,False,['conservative_telluric_band']
J120550+020131,1.747,1608,1608.450852,0.0577,4418.414490444,False,200,200,1.0,0,2.4999895761823456,12.646395831296196,0.972233670172904,0.21364734500368876,0.008643152615953364,24.71868246423679,0.23474593124205678,0.01457874934979789,0.9101216105142528,8,80,0.1,10,327747073803030.2,1.2153506976180548,False,False,False,49771.0,51362.70757649826,2.0,False,False,"['low_catalogue_CNR_proxy', 'native_CNR_below_15']"
J120550+020131,1.747,1611,1611.200369,0.00138,4425.967413642999,False,200,200,1.0,0,2.4999895761823456,12.461364650415764,0.9833984609082962,0.023097679875111566,0.009670060003395512,2.3885766858738338,0.055823012346325994,0.015237194193080499,0.4137662749515119,0,80,0.0,0,840327882090657.6,2.7889417201580926,False,False,False,49771.0,51362.70757649826,2.0,False,False,"['low_catalogue_CNR_proxy', 'native_CNR_below_15', 'core_EW_diagonal_detection_proxy_below_5']"
J120550+020131,1.747,2249,2249.875472,0.00182,6180.407921584,True,200,199,0.995,1,2.4999895761823456,21.031327744779254,1.0019770650449054,0.029613728927677198,0.007933344769472673,3.7328175931077823,0.030807629661556278,0.012819889802411215,0.9612465890107441,0,80,0.0,2,399611596404636.25,-0.39505458067621274,False,False,False,47817.7,46581.012477777025,1.0,False,False,['core_EW_diagonal_detection_proxy_below_5']
J120550+020131,1.747,2260,2260.779108,0.00244,6210.3602096760005,True,200,200,1.0,0,2.4999895761823456,19.959947059996757,0.9859983400688894,0.04305578881177363,0.008757881526967846,4.91623330130619,0.0633811790566499,0.013644278250550458,0.6793150498713585,0,80,0.0,4,419691060057894.3,2.0599501750511573,False,False,False,47817.7,46581.012477777025,2.0,False,False,['core_EW_diagonal_detection_proxy_below_5']
J120550+020131,1.747,2344,2344.212747,0.114,6439.552416009,True,200,200,1.0,0,2.4999895761823456,20.54135230156254,1.0024116360744169,0.36608899037796794,0.0076272220947792195,47.997683275612665,0.3727576808187764,0.013000792479656114,0.9821098510266497,12,80,0.15,13,166865544225113.84,-1.0390288587238374,False,False,False,47817.7,46581.012477777025,1.0,True,True,[]
J120550+020131,1.747,2374,2374.460064,0.0313,6522.641795807999,True,200,200,1.0,0,2.4999895761823456,20.507595118286886,0.9974102583154304,0.2476985688418623,0.008259121358594045,29.990910423433732,0.26262409874510784,0.013431285542985234,0.9431677063355423,1,80,0.0125,19,302616172968476.25,0.6104831414778872,True,False,False,47817.7,46581.012477777025,2.0,True,False,[]
J120550+020131,1.747,2382,2382.763995,0.32,6545.452694264999,True,200,200,1.0,0,2.4999895761823456,19.966584409796916,0.9914538562478055,0.44277823397748184,0.008267578459976962,53.55597604799939,0.4468711024941974,0.013868530541453154,0.9908410535076639,16,80,0.2,11,61125352054474.68,1.3763791358981636,True,False,False,47817.7,46581.012477777025,2.0,True,False,[]
J120550+020131,1.747,2586,2586.649312,0.0691,7105.525660064,False,0,0,0,0,2.4999895761823456,,,0.0,0.0,,0.0,0.0,,0,0,,0,0.0,,True,False,False,0.0,0.0,,False,False,"['catalogue_coverage_gap', 'low_catalogue_CNR_proxy', 'native_valid_fraction_below_0p98', 'native_CNR_below_15', 'core_EW_diagonal_detection_proxy_below_5']"
J120550+020131,1.747,2600,2600.172114,0.239,7142.672797157999,False,0,0,0,0,2.4999895761823456,,,0.0,0.0,,0.0,0.0,,0,0,,0,0.0,,True,False,False,0.0,0.0,,False,False,"['catalogue_coverage_gap', 'low_catalogue_CNR_proxy', 'native_valid_fraction_below_0p98', 'native_CNR_below_15', 'core_EW_diagonal_detection_proxy_below_5']"
J124924-023339,1.781,1608,1608.450852,0.0577,4473.101819412,True,200,200,1.0,0,2.4999895761823456,32.93088031307249,0.9879917760079635,0.5402825945972556,0.0029099665001942063,185.66625923741665,0.7260650945513222,0.005360762622226796,0.7441241820488941,32,80,0.4,18,1179855189696930.2,0.13846507063595867,False,False,False,49771.0,49653.980225016356,13.0,True,True,[]
J124924-023339,1.781,1611,1611.200369,0.00138,4480.748226188999,True,200,200,1.0,0,2.4999895761823456,33.350179350813086,0.9881222708955826,0.45096789632893763,0.0030384749457949044,148.41915907618537,0.6831432956698289,0.005320585616224981,0.6601366055810576,1,80,0.0125,63,2.3373213407300004e+16,0.06566355009555055,False,False,False,49771.0,49653.980225016356,7.0,True,True,[]
J124924-023339,1.781,2249,2249.875472,0.00182,6256.903687632,True,200,200,1.0,0,2.4999895761823456,52.24310438265758,0.9926607008514745,0.1630586153941265,0.0030843536774779238,52.86638059207903,0.20082232831307434,0.005106817095003798,0.8119546106443122,0,80,0.0,38,2374816998663836.5,2.972778371881358,False,False,False,51976.14111111111,49579.27402565477,14.0,True,True,[]
J124924-023339,1.781,2260,2260.779108,0.00244,6287.226699348,False,200,200,1.0,0,2.4999895761823456,51.85743509561916,0.9718129080300877,0.22453662168869626,0.003154710248264295,71.17503796497162,0.33153626579014595,0.005143195099939719,0.6772611169808562,0,80,0.0,40,2590350512104345.0,12.06405932564344,False,False,False,51976.14111111111,49579.27402565477,7.0,False,False,['conservative_telluric_band']
J124924-023339,1.781,2344,2344.212747,0.114,6519.2556494069995,True,200,200,1.0,0,2.4999895761823456,53.02824802550295,0.9878859704889297,0.8744278662115874,0.002436248390824001,358.9239379305793,1.2410892061670322,0.004611393896048631,0.7045648788713278,38,80,0.475,20,550399908343822.5,2.413913397302012,True,False,False,51976.14111111111,49579.27402565477,9.0,True,False,[]
J124924-023339,1.781,2374,2374.460064,0.0313,6603.373437983999,True,200,200,1.0,0,2.4999895761823456,51.231418674742756,0.9985652729298555,0.7506496761692818,0.00270975949804608,277.01708461970554,0.9792132650242211,0.004986195070017006,0.7665844642644973,29,80,0.3625,21,1463892233878786.8,0.7667528403598799,True,False,False,51976.14111111111,49579.27402565477,14.0,True,False,[]
J124924-023339,1.781,2382,2382.763995,0.32,6626.466670094998,True,200,200,1.0,0,2.4999895761823456,52.68409436545321,0.9953511630578908,0.9891837803517552,0.002358215186455606,419.46289975279865,1.4617242345463652,0.004653988102998509,0.6767239380543901,42,80,0.525,31,212381710621066.38,-0.12012204857734886,False,False,False,51976.14111111111,49579.27402565477,7.0,True,True,[]
J124924-023339,1.781,2586,2586.649312,0.0691,7193.471736672,False,200,200,1.0,0,2.4999895761823456,40.52885937087167,0.9407575835474322,0.9964807707473384,0.0036060534063135537,276.3355553754914,1.5519925691872483,0.006822126821325883,0.6420654264273818,36,80,0.45,31,778978481867531.8,24.686042652237834,True,False,False,51976.14111111111,53113.87278156062,3.0,False,False,['conservative_telluric_band']
J124924-023339,1.781,2600,2600.172114,0.239,7231.078649033999,False,200,200,1.0,0,2.4999895761823456,38.77678164548258,0.9606447481379063,1.048580480390512,0.0037233071103682353,281.6261053165736,1.6968807053979384,0.006917860016950934,0.6179459033595457,41,80,0.5125,23,235542730187438.3,30.62305723587796,True,False,False,51976.14111111111,53113.87278156062,6.0,False,False,['conservative_telluric_band']
J133335+164903,1.776,1608,1608.450852,0.0577,4465.059565152,True,385,385,1.0,0,1.2999971813981048,77.59912098086869,0.9986979273330077,0.297052386094328,0.0009826525239499287,302.2964668123769,0.3186340143670494,0.001691237368261356,0.9322682849299933,8,153,0.05228758169934641,59,429942032064103.6,1.573879725186562,False,False,False,55789.45,59400.04183955356,22.0,True,True,[]
J133335+164903,1.776,1611,1611.200369,0.00138,4472.692224343999,True,385,385,1.0,0,1.2999971813981048,75.72618600846637,0.996523213536743,0.013389916605730799,0.0011393720851625919,11.752013920737769,0.01920470214534291,0.0018182314806264822,0.6972207381502045,0,154,0.0,7,431280904221291.4,0.9377664521292838,False,False,False,55789.45,59400.04183955356,22.0,True,True,[]
